総覧ID,総覧抄録ID,種別,時代,主な遺構,住居,掘立,井戸,道路,主な遺物,特記事項,遺跡名,遺跡名かな,本内順位,遺跡所在地,lon,lat,所在地ふりがな,市町村コード,遺跡番号,北緯（日本測地系）,東経（日本測地系）,北緯（世界測地系）,東経（世界測地系）,調査期間,調査面積,調査面積2,調査原因
47659,92021,集落,奈良|平安,柵2|道路2|溝1|その他の遺構1,,,,1,,,武蔵国府関連遺跡　第451次,むさしこくふかんれんいせき,1,東京都府中市美好町1-18-1,139.470093,35.673279,とうきょうとふちゅうしみよしちょう,13206,2,354012,1392824,,,19881220-19890907,1019.7,1019.7,都営住宅建設
47660,92024,集落,奈良|平安,竪穴建物３|土坑3|溝5,3,,,,,古代の竪穴建物跡から金銅製の刀装具が出土した。,武蔵国府関連遺跡　第490次,むさしこくふかんれんいせき,3,東京都府中市美好町1-5-1,139.47229,35.673565,とうきょうとふちゅうしみよしちょう,13206,2,354013,1392832,,,19890828-19900925,1608.6,1608.6,都営住宅建設
47708,92025,集落,奈良|平安,竪穴建物24 |柵2 |道路1 |土坑1 |溝2 |その他の遺構6,24,,,1,,古代の竪穴建物跡から合子と鉄鉢形土器など仏教系遺物が出土した。,武蔵国府関連遺跡　第4次ほか,むさしこくふかんれんいせき,1,東京都府中市清水が丘1丁目15ほか,139.497238,35.668041,とうきょうとふちゅうししみずがおかいっちょうめ,13206,2,,,,,,9580,9580,
47672,92027,集落,奈良|平安,竪穴建物3 |掘立柱建物5 |柵3 |土坑3 |その他の遺構1,3,5,,,,,武蔵国府関連遺跡　第6三ツ木ビル地区　第205次,むさしこくふかんれんいせき,13,東京都府中市府中町1-15-7,139.479568,35.674446,とうきょうとふちゅうし,13206,2,,,,,19830401-19830420,43.5,43.5,建物新築
47663,92029,集落,奈良|平安,溝1,,,,,,,武蔵国府関連遺跡　第760次,むさしこくふかんれんいせき,3,東京都府中市美好町2-34,139.466064,35.675903,とうきょうとふちゅうしみよしちょう,13206,2,354020,1392810,,,19931026-19940711,1286.1,1286.1,都営住宅建設
47669,92030,集落,奈良|平安,竪穴建物4 |溝1 |その他の遺構2,4,,,,,竪穴建物跡から金銅製耳飾りが出土した。,武蔵国府関連遺跡　第806次,むさしこくふかんれんいせき,2,東京都府中市美好町2-30,139.46788,35.675083,とうきょうとふちゅうしみよしちょう,13206,2,354020,1392815,,,19941017-19950327,1544.2,1544.2,都営住宅建設
47689,92031,,奈良|平安,竪穴建物4 |掘立柱建物1 |土坑1,4,1,,,,,武蔵国府関連遺跡　第839次,むさしこくふかんれんいせき,3,東京都府中市宮町,139.481567,35.669109,とうきょうとふちゅうしみやまち,13206,2,,,354011,1392853,19950508-19960830,1215.3,1215.3,道路拡幅
47690,92032,集落,奈良|平安,その他の遺構3,,,,,,古代の畝状遺構が検出された。,武蔵国府関連遺跡　第879次,むさしこくふかんれんいせき,1,東京都府中市宮西町1-21,139.47757,35.67189,とうきょうとふちゅうしみやにしちょう,13206,2,,,354021,1392832,19960125-19960328,281.6,281.6,道路拡幅
47671,92033,集落,奈良|平安,竪穴建物1 |その他の遺構2,1,,,,,,武蔵国府関連遺跡　第908次,むさしこくふかんれんいせき,2,東京都府中市美好町2-32ほか,139.467041,35.676056,とうきょうとふちゅうしみよしちょう,13206,2,354000,1392815,,,19960731-19980331,4514.1,4514.1,都営住宅建設
47681,92034,集落,奈良|平安,竪穴建物1 |墓1 |土坑3 |その他の遺構4,1,,,,,中世の土坑墓が検出された。,武蔵国府関連遺跡　第916次,むさしこくふかんれんいせき,1,東京都府中市八幡町2-29,139.489609,35.669319,とうきょうとふちゅうしはちまんちょう,13206,2,354008,1392920,,,19960918-19980827,3889.2,3889.2,都営住宅建設
47690,92035,集落,奈良|平安,土坑1|その他の遺構1,,,,,,,武蔵国府関連遺跡　第917次,むさしこくふかんれんいせき,5,東京都府中市本町1丁目地内,139.477997,35.66647,とうきょうとふちゅうしほんまちいっちょうめちない,13206,2,,,354008,1392839,19960924-19970328,2240,2240,道路拡幅
47690,92036,集落,奈良|平安,土坑2,,,,,,,武蔵国府関連遺跡　第983次,むさしこくふかんれんいせき,3,東京都府中市本町1丁目,139.477997,35.66647,とうきょうとふちゅうしほんまちいっちょうめ,13206,2,,,354003,1392839,19971118-19980529,305,305,道路拡幅
47715,92037,集落,奈良|平安,竪穴建物９|溝1,9,,,,,,武蔵国府関連遺跡　第989次,むさしこくふかんれんいせき　だいきゅうひゃくはちじゅうきゅうじ,1,東京都府中市片町2丁目35,139.470673,35.668682,とうきょうとふちゅうしかたまちにちょうめ,13206,2,,,354005.44,1392807.59,19971224-19980324,354.1,354.1,
47685,92040,集落,奈良|平安,竪穴建物1,1,,,,,,武蔵国府関連遺跡　沢井ビル地区　第332次,むさしこくふかんれんいせき,19,東京都府中市寿町1-4-2,139.478561,35.673393,とうきょうとふちゅうし,13206,2,,,,,19860721-19861003,115.7,115.7,建物新築等
47673,92041,集落,奈良|平安,竪穴建物6 |土坑9 |その他の遺構7,6,,,,,,武蔵国府関連遺跡　竹内謙介宅地区　第1003次,むさしこくふかんれんいせき,9,東京都府中市宮町1-24-9,139.481384,35.670326,とうきょうとふちゅうし,13206,2,,,,,19980422-19980610,52.3,52.3,建物新築
48033,92042,集落,奈良|平安,土坑2|溝1 |その他の遺構12,,,,,,,武蔵国府関連遺跡　中央都市住宅協会分譲地地区　第0026次,むさしこくふかんれんいせき　ちゅうおうとしじゅうたくきょうかいぶんじょうちちく,1,東京都府中市宮町2-7-3/5/6,139.480042,35.668571,とうきょうとふちゅうしみやまちにのななのさん　ご　ろく,13206,2,,,354005,1392848,19770912-19771122,572,572,
47685,92044,集落,奈良|平安,土坑1,,,,,,,武蔵国府関連遺跡　中村ハイツ地区　第336次,むさしこくふかんれんいせき,34,東京都府中市美好町3-40-16,139.464752,35.668747,とうきょうとふちゅうし,13206,2,,,,,19860828-19860829,145.6,145.6,建物新築等
47673,92045,集落,奈良|平安,溝1,,,,,,,武蔵国府関連遺跡　中村宣彦宅地区　第1040次,むさしこくふかんれんいせき,42,東京都府中市本宿町4-18-13,139.46048,35.678505,とうきょうとふちゅうし,13206,2,,,,,19981222-19981224,97.1,97.1,建物新築
47673,92046,集落,奈良|平安,その他の遺構11,,,,,,,武蔵国府関連遺跡　中田匡俊宅地区　第1016T次,むさしこくふかんれんいせき,15,東京都府中市宮町3-15,139.482071,35.667873,とうきょうとふちゅうし,13206,2,,,,,19980708-19980709,169.3,169.3,建物新築
47686,92047,官衙,奈良|平安,柵1 |土坑2 |溝3 |その他の遺構5,,,,,,性格不明の落ち込みから郡名瓦・磚が出土した。,武蔵国府関連遺跡　中田龍佑地区　第844次,むさしこくふかんれんいせき,54,東京都府中市緑町2-16-3,139.488846,35.672737,とうきょうとふちゅうしみどりちょう,13206,2,,,354010,1392931,19950601-19950601,49.6,49.6,個人住宅
47687,92048,,奈良|平安,竪穴建物2 |土坑1 |その他の遺構1,2,,,,,,武蔵国府関連遺跡　中島歯科地区　第909次,むさしこくふかんれんいせき,2,東京都府中市宮西町1-1-5,139.478577,35.672318,とうきょうとふちゅうしみやにしちょう,13206,2,,,354009,1392854,19960807-19960906,88.3,88.3,病院
47686,92050,集落,奈良|平安,墓1,,,,,,古代のL字墓が検出された。,武蔵国府関連遺跡　朝倉敏夫宅地区　第884次,むさしこくふかんれんいせき,45,東京都府中市本宿町2-2-3,139.462784,35.67141,とうきょうとふちゅうしほんしゅくちょう,13206,2,,,354005,1392757,19960215-19960319,154.1,154.1,個人住宅
47694,92051,官衙,奈良|平安,掘立柱建物1 |土坑1 |溝1 |その他の遺構8,,1,,,,,武蔵国府関連遺跡　朝日シティパリオ府中地区　第702次,むさしこくふかんれんいせき　あさひしてぃぱりおふちゅう,49,東京都府中市本町2-18-1,139.475449,35.666084,とうきょうとふちゅうしほんまち,13206,2,,,353956,1392832,19921007-19930324,720.6,720.6,集合住宅建設
47678,92052,集落,奈良|平安,その他の遺構3,,,,,,,武蔵国府関連遺跡　朝日プラザ府中地区　第237次,むさしこくふかんれんいせき,3,東京都府中市寿町3-6-14,139.474167,35.67437,とうきょうとふちゅうし,13206,2,,,,,19840322-19840705,1424.6,1424.6,建物新築
47680,92102,集落,奈良|平安,竪穴建物8|溝1|土坑5,8,,,,,竪穴建物跡から「神」銘墨書土器出土。\n時代 : 奈良平安,武蔵国府関連遺跡　長稔宅地区　第1075次,むさしこくふかんれんいせき,35,東京都府中市府中町1-26-8,139.480347,35.675419,とうきょうとふちゅうし,13206,2,,,,,19991004-19991112,74.9,74.9,建物新築等
48034,92158,集落,奈良|平安,竪穴建物10|掘立柱建物1|土坑26,10,1,,,,古代の青銅製鈴・カ帯鉈尾が出土した。\n時代 : 奈良平安,武蔵国府関連遺跡　田園キャッスル府中地区　第0091次,むさしこくふかんれんいせき　でんえんきゃっするふちゅうちく,3,東京都府中市緑町1-13-9,139.484787,35.672192,とうきょうとふちゅうしみどりちょういちのじゅうさんのきゅう,13206,2,,,354018,1392906,19791116-19800520,925,925,
47680,92159,集落,奈良|平安,竪穴建物1|土坑5,1,,,,,時代 : 奈良平安,武蔵国府関連遺跡　田島廣志・道子宅地区　第1063次,むさしこくふかんれんいせき,38,東京都府中市府中町2-18-9/10,139.482635,35.674839,とうきょうとふちゅうし,13206,2,,,,,19990709-19990803,53.3,53.3,建物新築等
48107,92160,集落,奈良|平安,竪穴建物1|土坑4,1,,,,,竪穴北東隅に竈を有する竪穴建物跡が検出された。\n時代 : 奈良平安,武蔵国府関連遺跡　渡辺ビル地区　第0080次,むさしこくふかんれんいせき　わたなべびるちく,4,東京都府中市府中町1-12-7,139.480255,35.67363,とうきょとふちゅうしふちゅうちょういちのじゅうにのなな,13206,2,,,354024,1392849,19790905-19791205,361.2,361.2,
47695,92161,集落,奈良|平安,竪穴建物5|溝1ほか,5,,,,,時代 : 奈良平安,武蔵国府関連遺跡　都市計画道路7・5・4号線3次地区　第751次,むさしこくふかんれんいせき　としけいかくどうろななごうよんごうせんさんじ,7,東京都府中市宮町1-24先　他,139.481384,35.670326,とうきょうとふちゅうしみやまち,13206,2,,,354012,1392854,19930722-19940331,368.5,368.5,道路拡幅
47686,92162,集落,奈良|平安,竪穴建物26|掘立柱建物2|土坑17,26,2,,,,武蔵国衙北方における国府集落の中心地の一画が検出された。\n時代 : 奈良平安,武蔵国府関連遺跡　都市計画道路7・5・4号線地区　第838次,むさしこくふかんれんいせき,6,東京都府中市宮町1-24先ほか,139.481384,35.670326,とうきょうとふちゅうしみやまち,13206,2,,,354005,1392906,19950508-19951006,306.9,306.9,道路
47694,92163,集落,奈良|平安,竪穴建物20|掘立柱建物10|柵1|墳墓3|土坑36|溝22ほか,20,10,,,,古墳時代後期の円墳と平安時代の火葬墓が検出された。\n時代 : 奈良平安,武蔵国府関連遺跡　都市計画道路7・5・4号道路1次地区　第656次,むさしこくふかんれんいせき　ふちゅうとしけいかくどうろななごうよんごうせんいちじ,6,東京都府中市宮町1-17-1先　ほか,139.482819,35.671669,とうきょうとふちゅうしみやまち,13206,2,,,354013,1392854,19911218-19920611,203,203,道路拡幅
47694,92164,集落,奈良|平安,竪穴建物17|柵1|掘立柱建物3|土坑16,17,3,,,,武蔵国衙北方における国府集落の中心地の一画が検出された。\n時代 : 奈良平安,武蔵国府関連遺跡　都市計画道路7・5・4号道路2次地区　第717次,むさしこくふかんれんいせき　としけいかくどうろななごうよんごうどうろにじ,9,東京都府中市宮町1-24-8先　他,139.481384,35.670326,とうきょうとふちゅうしみやまち,13206,2,,,354012,1392853,19930111-19930206,19.4,19.4,道路拡幅
47686,92165,集落,奈良|平安,竪穴建物5|掘立柱建物1|土坑1|溝2,5,1,,,,,武蔵国府関連遺跡　都民住宅ヴェルドミール地区　第830次,むさしこくふかんれんいせき,52,東京都府中市本町2-18-3,139.475449,35.666084,とうきょうとふちゅうしほんまち,13206,2,,,353946,1392843,19950302-19950726,478,478,共同住宅
47685,92166,集落,奈良|平安,竪穴建物3|掘立柱建物3|井戸1|土坑1|溝11,3,3,1,,,古代武蔵国府における大型井戸跡が検出された。國銘墨書土器が出土した。,武蔵国府関連遺跡　土屋栄一宅地区　第351次,むさしこくふかんれんいせき,17,東京都府中市宮町2-19-2,139.481827,35.669331,とうきょうとふちゅうし,13206,2,,,,,19870207-19870212,8.4,8.4,建物新築等
47686,92167,集落,奈良|平安,竪穴建物1|掘立柱建物5|柵1|溝4ほか,1,5,,,,武蔵国衙における掘立柱建物群が検出された。,武蔵国府関連遺跡　土地計画道路3・4・19号線地区　第870次,むさしこくふかんれんいせき,9,東京都府中市宮町1-9-1,139.480789,35.670311,とうきょうとふちゅうしみやまち,13206,2,,,354002,1392901,19951009-19951023,66.7,66.7,道路
47686,92168,集落,奈良|平安,竪穴建物1|土坑2|溝3,1,,,,,,武蔵国府関連遺跡　土方勉宅地区　第862次,むさしこくふかんれんいせき,48,東京都府中市本町1-15-10,139.478806,35.666504,とうきょうとふちゅうしほんまち,13206,2,,,353947,1392855,19950825-19950913,43.7,43.7,個人住宅
47695,92169,集落,奈良|平安,竪穴建物7|土坑1|溝4,7,,,,,,武蔵国府関連遺跡　島田ビル地区　第780次,むさしこくふかんれんいせき　しまだびる,6,東京都府中市宮町1-23-1,139.481918,35.670773,とうきょうとふちゅうしみやまち,13206,2,,,354013,1392855,19940311-19940331,32.3,32.3,集合住宅建設
47695,92170,集落,奈良|平安,竪穴建物4|掘立柱建物1|溝1,4,1,,,,古代の焼失建物が検出された。,武蔵国府関連遺跡　東急ドエルアルス府中緑町地区　第761次,むさしこくふかんれんいせき　とうきゅうどえるあるすふちゅうみどりちょう,44,東京都府中市緑町1-22-1,139.487076,35.673199,とうきょうとふちゅうしみどりちょう,13206,2,,,354021,1392913,19931026-19931225,891.8,891.8,集合住宅建設
47710,92171,集落,奈良|平安,竪穴建物12|掘立柱建物3|土坑1,12,3,,,,多数の古代竪穴建物跡が重複して検出された。,武蔵国府関連遺跡　東京競馬場馬場内他ファンエリア整備（第1期）地区　第1440次,むさしこくふかんれんいせき,12,東京都府中市日吉町1-1,139.485443,35.663509,とうきょうとふちゅうしひよしちょう,13206,2,,,,,20090302-20090312,29.8,29.8,
